10 10.9865
10 10.974
10 10.959
10 10.9418
10 10.9222
10 10.9003
10 10.8763
10 10.8501
10 10.8218
10 10.7915
10 10.7593
10 10.7252
10 10.6894
10 10.6519
10 10.6128
10 10.5723
10 10.5303
10 10.487
10 10.4426
10 10.3971
10 10.3506
10 10.3033
10 10.2552
10 10.2065
10 10.1573
10 10.1078
10 10.0579
10 10.008
10 9.958
10 9.9081
10 9.8584
10 9.8091
10 9.7602
10 9.712
10 9.6644
10 9.6176
10 9.5718
10 9.527
10 9.4834
10 9.441
10 9.3999
10 9.3604
10 9.3223
10 9.286
10 9.2513
10 9.2185
10 9.1876
10 9.1587
10 9.1319
10 9.1071
10 9.0846
10 9.0642
10 9.0462
10 9.0305
10 9.0172
10 9.0063
10 8.9979
10 8.9919
10 8.9884
10 8.9874
10 8.9889
10 8.993
10 8.9995
10 9.0085
10 9.02
10 9.0339
10 9.0503
10 9.069
10 9.0901
10 9.1135
10 9.1391
10 9.1669
10 9.1968
10 9.2288
10 9.2628
10 9.2987
10 9.3364
10 9.3759
10 9.417
10 9.4596
10 9.5037
10 9.5492
10 9.5959
10 9.6437
10 9.6926
10 9.7423
10 9.7929
10 9.8441
10 9.8958
10 9.948
10 10.0005
10 10.0531
10 10.1058
10 10.1584
10 10.2108
10 10.2628
10 10.3144
10 10.3654
10 10.4156
10 10.465
10 10.5135
10 10.5609
10 10.607
10 10.6518
10 10.6952
10 10.7371
10 10.7773
10 10.8157
10 10.8523
10 10.8869
10 10.9195
10 10.9499
10 10.9781
10 11.004
10 11.0276
10 11.0487
10 11.0673
10 11.0833
10 11.0967
10 11.1075
10 11.1156
10 11.1209
10 11.1235
10 11.1234
10 11.1204
10 11.1146
10 11.1061
10 11.0948
10 11.0806
10 11.0638
10 11.0441
10 11.0218
10 10.9968
10 10.9692
10 10.9391
10 10.9064
10 10.8713
10 10.8338
10 10.794
10 10.752
10 10.7078
10 10.6616
10 10.6135
10 10.5636
10 10.5119
10 10.4586
10 10.4038
10 10.3476
10 10.2902
10 10.2317
10 10.1721
10 10.1118
10 10.0507
10 9.9891
10 9.927
10 9.8646
10 9.8022
10 9.7397
10 9.6774
10 9.6155
10 9.554
10 9.4931
10 9.433
10 9.3739
10 9.3158
10 9.2589
10 9.2034
10 9.1495
10 9.0971
10 9.0466
10 8.998
10 8.9515
10 8.9072
10 8.8652
10 8.8257
10 8.7887
10 8.7543
10 8.7228
10 8.6941
10 8.6684
10 8.6458
10 8.6264
10 8.6101
10 8.5972
10 8.5876
10 8.5814
10 8.5787
10 8.5795
10 8.5838
10 8.5917
10 8.6032
10 8.6183
10 8.637
10 8.6593
10 8.6852
10 8.7146
10 8.7476
10 8.784
10 8.8239
10 8.8672
10 8.9138
10 8.9636
10 9.0167
10 9.0728
10 9.1319
10 9.1939
10 9.2586
10 9.326
10 9.396
10 9.4683
10 9.543
10 9.6197
10 9.6984
10 9.7789
10 9.861
10 9.9446
10 10.0294
10 10.1154
10 10.2023
10 10.2899
10 10.3781
10 10.4666
10 10.5553
10 10.6438
10 10.7321
10 10.8199
10 10.9071
10 10.9933
10 11.0783
10 11.1621
10 11.2442
10 11.3246
10 11.403
10 11.4793
10 11.5531
10 11.6242
10 11.6926
10 11.7579
10 11.8199
10 11.8786
10 11.9335
10 11.9847
10 12.0318
10 12.0748
10 12.1133
10 12.1474
10 12.1767
10 12.2011
10 12.2206
10 12.2349
10 12.2438
10 12.2474
10 12.2454
10 12.2378
10 12.2244
10 12.2051
10 12.1799
10 12.1487
10 12.1114
10 12.068
10 12.0183
10 11.9625
10 11.9004
10 11.8321
10 11.7575
10 11.6766
10 11.5895
10 11.4962
10 11.3967
10 11.2911
10 11.1794
10 11.0617
10 10.9381
10 10.8087
10 10.6736
10 10.5328
10 10.3866
10 10.235
10 10.0782
10 9.9163
10 9.7495
10 9.5781
10 9.402
10 9.2217
10 9.0371
10 8.8487
10 8.6565
10 8.4608
10 8.2618
10 8.0597
10 7.8549
10 7.6475
10 7.4379
10 7.2262
10 7.0127
10 6.7978
10 6.5816
10 6.3645
10 6.1468
10 5.9286
10 5.7104
10 5.4924
10 5.2749
10 5.0582
10 4.8426
10 4.6283
10 4.4157
10 4.2051
10 3.9967
10 3.7909
10 3.5879
10 3.388
10 3.1915
10 2.9986
10 2.8097
10 2.625
10 2.4448
10 2.2692
10 2.0986
10 1.9333
10 1.7734
10 1.6191
10 1.4708
10 1.3286
10 1.1927
10 1.0633
10 0.9406
10 0.82479
10 0.71602
10 0.61446
10 0.52025
10 0.43352
10 0.35442
10 0.28304
10 0.2195
10 0.16388
10 0.11628
10 0.076755
10 0.045366
10 0.02216
10 0.0071699
10 0.00041852
10 0.0019155
10 0.011659
10 0.029634
10 0.055815
10 0.090163
10 0.13263
10 0.18315
10 0.24165
10 0.30804
10 0.38224
10 0.46412
10 0.55358
10 0.65048
10 0.75467
10 0.86602
10 0.98435
10 1.1095
10 1.2413
10 1.3795
10 1.524
10 1.6745
10 1.8308
10 1.9927
10 2.16
10 2.3324
10 2.5096
10 2.6915
10 2.8778
10 3.0682
10 3.2624
10 3.4602
10 3.6612
10 3.8653
10 4.0721
10 4.2813
10 4.4927
10 4.7059
10 4.9207
10 5.1367
10 5.3538
10 5.5715
10 5.7896
10 6.0078
10 6.2258
10 6.4434
10 6.6602
10 6.8759
10 7.0904
10 7.3032
10 7.5142
10 7.7231
10 7.9296
10 8.1334
10 8.3344
10 8.5322
10 8.7266
10 8.9175
10 9.1046
10 9.2876
10 9.4664
10 9.6408
10 9.8106
10 9.9756
10 10.1357
10 10.2906
10 10.4403
10 10.5845
10 10.7233
10 10.8563
10 10.9837
10 11.1051
10 11.2206
10 11.3301
10 11.4335
10 11.5308
10 11.6219
10 11.7067
10 11.7853
10 11.8576
10 11.9237
10 11.9835
10 12.0371
10 12.0844
10 12.1256
10 12.1607
10 12.1897
10 12.2128
10 12.2299
10 12.2412
10 12.2468
10 12.2467
10 12.2412
10 12.2303
10 12.2141
10 12.1928
10 12.1666
10 12.1356
10 12.0999
10 12.0597
10 12.0152
10 11.9666
10 11.914
10 11.8577
10 11.7978
10 11.7345
10 11.6681
10 11.5987
10 11.5266
10 11.4519
10 11.3748
10 11.2957
10 11.2146
10 11.1318
10 11.0476
10 10.9621
10 10.8755
10 10.7881
10 10.7001
10 10.6117
10 10.5231
10 10.4345
10 10.3461
10 10.2581
10 10.1707
10 10.0841
10 9.9985
10 9.9141
10 9.831
10 9.7494
10 9.6696
10 9.5916
10 9.5156
10 9.4418
10 9.3703
10 9.3013
10 9.2348
10 9.171
10 9.1101
10 9.052
10 8.997
10 8.9452
10 8.8965
10 8.8511
10 8.809
10 8.7704
10 8.7352
10 8.7035
10 8.6754
10 8.6508
10 8.6298
10 8.6124
10 8.5987
10 8.5885
10 8.5819
10 8.5788
10 8.5793
10 8.5832
10 8.5907
10 8.6015
10 8.6156
10 8.6331
10 8.6537
10 8.6774
10 8.7042
10 8.7339
10 8.7665
10 8.8018
10 8.8397
10 8.8802
10 8.923
10 8.9682
10 9.0154
10 9.0647
10 9.1159
10 9.1689
10 9.2234
10 9.2794
10 9.3367
10 9.3952
10 9.4547
10 9.5151
10 9.5762
10 9.6379
10 9.7
10 9.7624
10 9.8248
10 9.8873
10 9.9496
10 10.0115
10 10.0729
10 10.1338
10 10.1938
10 10.253
10 10.3112
10 10.3681
10 10.4238
10 10.4781
10 10.5308
10 10.5819
10 10.6312
10 10.6786
10 10.7241
10 10.7675
10 10.8087
10 10.8477
10 10.8843
10 10.9185
10 10.9503
10 10.9796
10 11.0062
10 11.0302
10 11.0516
10 11.0702
10 11.0861
10 11.0992
10 11.1095
10 11.1171
10 11.1218
10 11.1237
10 11.1229
10 11.1193
10 11.113
10 11.1039
10 11.0922
10 11.0778
10 11.0608
10 11.0413
10 11.0193
10 10.9949
10 10.9681
10 10.9391
10 10.9079
10 10.8746
10 10.8392
10 10.802
10 10.7629
10 10.7221
10 10.6797
10 10.6357
10 10.5904
10 10.5438
10 10.496
10 10.4472
10 10.3975
10 10.3469
10 10.2957
10 10.244
10 10.1918
10 10.1393
10 10.0867
10 10.034
10 9.9814
10 9.929
10 9.877
10 9.8254
10 9.7744
10 9.7242
10 9.6747
10 9.6262
10 9.5788
10 9.5326
10 9.4876
10 9.444
10 9.4019
10 9.3614
10 9.3225
10 9.2855
10 9.2503
10 9.217
10 9.1857
10 9.1566
10 9.1295
10 9.1047
10 9.0822
10 9.0619
10 9.0441
10 9.0286
10 9.0155
10 9.0049
10 8.9968
10 8.9912
10 8.9881
10 8.9875
10 8.9894
10 8.9938
10 9.0007
10 9.01
10 9.0218
10 9.0359
10 9.0525
10 9.0713
10 9.0925
10 9.1158
10 9.1414
10 9.169
10 9.1986
10 9.2302
10 9.2637
10 9.299
10 9.336
10 9.3746
10 9.4147
10 9.4562
10 9.4991
10 9.5431
10 9.5883
10 9.6345
10 9.6816
10 9.7294
10 9.7779
10 9.827
10 9.8764
10 9.9262
10 9.9761
10 10.0261
10 10.076
10 10.1258
10 10.1752
10 10.2242
10 10.2727
10 10.3205
10 10.3676
10 10.4137
10 10.4588
10 10.5029
10 10.5457
10 10.5871
10 10.6272
10 10.6657
10 10.7026
10 10.7378
10 10.7712
10 10.8027
10 10.8323
10 10.8598
10 10.8852
10 10.9085
10 10.9295
10 10.9483
10 10.9647
10 10.9788
10 10.9905
10 10.9997
10 11.0065
10 11.0107
10 11.0125
10 11.0118
10 11.0086
10 11.0029
10 10.9946
10 10.9839
10 10.9708
10 10.9552
10 10.9372
10 10.9169
10 10.8942
10 10.8693
10 10.8422
10 10.8129
10 10.7816
10 10.7482
10 10.7129
10 10.6758
10 10.6369
10 10.5963
10 10.5541
10 10.5105
10 10.4654
10 10.4191
10 10.3716
10 10.3231
10 10.2736
